DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
3/7/2017 10:50,14.12,80.4,0.094,563.3,99.5,33493.78723,20670.73171,15630.96774
3/7/2017 11:00,14.49,77.7,0.1,585,83.4,34106.55319,20875.60976,15816.77419
3/7/2017 11:10,14.85,75.6,0.089,605,74.3,34805.10638,21014.63415,15967.74194
3/7/2017 11:20,15.17,74.4,0.106,626.5,70.9,35074.7234,21285.36585,16304.51613
3/7/2017 11:30,15.26,72.6,0.094,646.2,70.9,35307.57447,21497.56098,16490.32258
3/7/2017 11:40,15.64,71.7,0.108,660.8,69.08,35577.19149,21669.5122,16496.12903
3/7/2017 11:50,15.75,70.7,0.093,671.8,69.36,35552.68085,21475.60976,16496.12903
3/7/2017 12:00,15.84,71.6,0.093,684.8,68.02,35430.12766,21771.95122,16339.35484
3/7/2017 12:10,16.04,70.6,0.099,698.9,67.73,35050.21277,21998.78049,16461.29032
3/7/2017 12:20,15.95,69.69,0.088,708,67.27,35503.65957,21889.02439,16612.25806
3/7/2017 12:30,16.04,68.83,0.085,719,65.35,34229.10638,23096.34146,16780.64516
3/7/2017 12:40,16.03,68.36,0.083,725,65.96,35810.04255,21892.68293,16798.06452
3/7/2017 12:50,16.19,67.06,0.081,731,64.15,35111.48936,22017.07317,16786.45161
3/7/2017 13:00,16.27,66.89,0.079,735,62.79,35172.76596,21512.19512,16960.64516
3/7/2017 13:10,16.4,66.82,0.075,739,61.08,35626.21277,20937.80488,17140.64516
3/7/2017 13:20,16.58,65.52,0.075,741,61,35515.91489,20967.07317,17314.83871
3/7/2017 13:30,16.68,65.09,0.076,739,62.3,34878.6383,21508.53659,17175.48387
3/7/2017 13:40,16.9,63.75,0.076,738,64.42,35295.31915,21076.82927,16757.41935
3/7/2017 13:50,17.12,62.52,0.075,737,74.9,34976.68085,20934.14634,16589.03226
3/7/2017 14:00,17.18,61.01,0.075,736,98.5,34584.51064,20882.92683,16774.83871
3/7/2017 14:10,17.31,59.51,0.076,736,157.9,34584.51064,21054.87805,16740
3/7/2017 14:20,17.56,59.45,0.075,745,268,34535.48936,21245.12195,16519.35484
3/7/2017 14:30,17.61,58.28,0.076,739,431.9,34437.44681,21325.60976,16490.32258
3/7/2017 14:40,17.75,57.14,0.076,689.3,558,33885.95745,21164.63415,16362.58065
3/7/2017 14:50,17.67,56.84,0.074,614.9,578.5,33702.12766,21270.73171,16246.45161
3/7/2017 15:00,17.78,57.11,0.075,590,589.9,33751.14894,21764.63415,16078.06452
3/7/2017 15:10,17.77,57.94,0.077,550.9,563.6,33849.19149,21651.21951,16014.19355
3/7/2017 15:20,17.57,58.61,0.075,482.6,500.2,33640.85106,21391.46341,15898.06452
3/7/2017 15:30,16.95,59.41,0.074,519.8,549.8,32501.10638,21325.60976,16078.06452
3/7/2017 15:40,17.06,59.55,0.076,586.4,629.7,31949.61702,22339.02439,15863.22581
3/7/2017 15:50,17.15,58.14,0.075,571.2,617.5,31863.82979,22737.80488,15840
3/7/2017 16:00,17.24,57.81,0.077,549,597.4,31226.55319,22514.63415,15764.51613
3/7/2017 16:10,17.34,56.41,0.075,503.9,550.3,31165.2766,22192.68293,15572.90323
3/7/2017 16:20,17.55,53.77,0.077,497.7,546,31447.14894,21903.65854,15381.29032
3/7/2017 16:30,17.88,45.83,0.076,469,516.2,31251.06383,21534.14634,15259.35484
3/7/2017 16:40,17.41,57.11,0.074,443.3,488.2,31434.89362,21589.02439,14992.25806
3/7/2017 16:50,16.53,59.21,0.074,429.7,474.7,31508.42553,21354.87805,14916.77419
3/7/2017 17:00,16.44,60.11,0.076,411.2,453.5,31116.25532,20787.80488,15038.70968
3/7/2017 17:10,16.2,62.25,0.075,273.8,294.2,31128.51064,21010.97561,15044.51613
3/7/2017 17:20,16.24,61.92,0.076,373.4,407.1,30944.68085,20700,15108.3871
3/7/2017 17:30,16.59,60.88,0.074,332,362.9,31214.29787,20842.68293,15154.83871
3/7/2017 17:40,16.85,57.74,0.076,266.1,294,31434.89362,21325.60976,15468.3871
3/7/2017 17:50,17.04,54.14,0.075,143.7,155.1,31459.40426,21439.02439,16025.80645
3/7/2017 18:00,16.92,53.97,0.075,186.2,206.7,31827.06383,21819.5122,17018.70968
3/7/2017 18:10,16.62,62.08,0.074,169.9,188.2,32881.02128,22778.04878,18743.22581
3/7/2017 18:20,16.02,65.82,0.073,164,182.8,35185.02128,24204.87805,21356.12903
3/7/2017 18:30,15.7,67.29,0.072,144.7,160.2,38873.87234,26363.41463,23324.51613
3/7/2017 18:40,15.38,69.06,0.074,113.9,123.8,40932.76596,28112.19512,24212.90323
3/7/2017 18:50,15.23,70.5,0.074,85,91.9,41778.38298,28650,24642.58065
3/7/2017 19:00,15.05,71.6,0.072,46.09,48.54,42060.25532,28785.36585,24857.41935
3/7/2017 19:10,14.82,71.8,0.076,18.08,17.73,41998.97872,29056.09756,24880.64516
3/7/2017 19:20,14.67,72.5,0.072,7.14,7.07,41937.70213,29056.09756,24880.64516
3/7/2017 19:30,14.51,72.9,0.072,2.075,2.002,42048,28840.2439,24863.22581
3/7/2017 19:40,14.38,72.9,0.072,0.216,0.219,41827.40426,28774.39024,24776.12903
3/7/2017 19:50,14.33,72.9,0.074,0.066,0.078,41435.23404,28690.2439,24845.80645
3/7/2017 20:00,14.22,72.9,0.071,0.048,0.115,41177.87234,28496.34146,24764.51613
3/7/2017 20:10,14.12,72.7,0.072,0.037,0.163,41729.3617,28741.46341,25182.58065
3/7/2017 20:20,14.06,73,0.073,0.051,0.119,42109.2766,28865.85366,25141.93548
3/7/2017 20:30,14.02,73.4,0.073,0.073,0.104,41778.38298,28832.92683,25112.90323
3/7/2017 20:40,13.97,73.7,0.075,0.07,0.137,41704.85106,28803.65854,25124.51613
3/7/2017 20:50,13.9,74,0.073,0.088,0.082,41141.10638,28481.70732,24927.09677
3/7/2017 21:00,13.84,75,0.07,0.07,0.115,40577.3617,28221.95122,24706.45161
3/7/2017 21:10,13.79,75.6,0.073,0.029,0.119,40221.95745,27779.26829,24520.64516
3/7/2017 21:20,13.37,76.8,0.073,0.066,0.111,39940.08511,27735.36585,24421.93548
3/7/2017 21:30,12.43,80.1,0.074,0.051,0.133,39707.23404,27596.34146,24172.25806
3/7/2017 21:40,12.18,82.3,0.071,0.055,0.108,38567.48936,27241.46341,24067.74194
3/7/2017 21:50,12.17,81.6,0.074,0.051,0.1,38052.76596,26820.73171,23928.3871
3/7/2017 22:00,11.57,82.7,0.074,0.048,0.104,37979.23404,26842.68293,23649.67742
3/7/2017 22:10,11.31,82.9,0.074,0.029,0.111,37611.57447,26473.17073,23678.70968
3/7/2017 22:20,11.23,83,0.074,0.073,0.096,36876.25532,25609.7561,23278.06452
3/7/2017 22:30,11.24,83.7,0.074,0.04,0.096,35957.10638,25178.04878,22656.77419
3/7/2017 22:40,10.96,83.6,0.072,0.04,0.108,35552.68085,24870.73171,22296.77419
3/7/2017 22:50,10.78,84.2,0.074,0.018,0.122,34510.97872,24343.90244,21774.19355
3/7/2017 23:00,10.78,84.9,0.077,0.055,0.111,34756.08511,22346.34146,21344.51613
3/7/2017 23:10,10.72,84.6,0.075,0.062,0.1,35037.95745,21018.29268,20955.48387
3/7/2017 23:20,10.66,85,0.073,0.037,0.096,34155.57447,20473.17073,20212.25806
3/7/2017 23:30,10.61,85,0.071,0.059,0.082,32770.7234,19745.12195,19515.48387
3/7/2017 23:40,10.67,85.2,0.072,0.029,0.119,32035.40426,19364.63415,18841.93548
3/7/2017 23:50,10.6,85.8,0.07,0.048,0.13,31091.74468,18757.31707,18272.90323
3/8/2017 0:00,10.86,85.7,0.07,0.026,0.152,30123.57447,18193.90244,17698.06452
3/8/2017 0:10,10.95,85.2,0.072,0.048,0.093,29314.7234,17568.29268,17227.74194
3/8/2017 0:20,10.99,85.1,0.075,0.037,0.111,28738.7234,17315.85366,17030.32258
3/8/2017 0:30,10.83,85.2,0.077,0.044,0.126,28113.70213,16979.26829,16798.06452
3/8/2017 0:40,10.6,84.8,0.075,0.048,0.108,27586.7234,16591.46341,16548.3871
3/8/2017 0:50,10.33,85,0.074,0.026,0.108,26863.65957,16393.90244,16130.32258
3/8/2017 1:00,10.13,85.1,0.075,0.051,0.096,26238.6383,15900,15863.22581
3/8/2017 1:10,10.39,85.9,0.076,0.037,0.13,25920,15592.68293,15660
3/8/2017 1:20,10.68,85.2,0.073,0.062,0.13,25650.38298,15234.14634,15509.03226
3/8/2017 1:30,10.38,85,0.078,0.018,0.122,25196.93617,14882.92683,15276.77419
3/8/2017 1:40,10.46,84.7,0.076,0.044,0.1,24535.14894,14791.46341,15073.54839
3/8/2017 1:50,10.22,84.2,0.073,0.029,0.159,24179.74468,14378.04878,14852.90323
3/8/2017 2:00,10.12,84.4,0.073,0.04,0.13,24216.51064,14132.92683,14742.58065
3/8/2017 2:10,9.98,84.7,0.074,0.044,0.115,23971.40426,14100,14719.35484
3/8/2017 2:20,9.9,84.2,0.073,0.026,0.163,23836.59574,13935.36585,14411.6129
3/8/2017 2:30,9.94,84.6,0.081,0.055,0.152,23358.6383,13821.95122,14289.67742
3/8/2017 2:40,10.04,84.8,0.078,0.018,0.174,23272.85106,13803.65854,14225.80645
3/8/2017 2:50,10.34,84.9,0.075,0.044,0.119,22990.97872,13723.17073,14237.41935
3/8/2017 3:00,10.28,84,0.07,0.044,0.167,23003.23404,13664.63415,14092.25806
3/8/2017 3:10,10.24,84.6,0.073,0.04,0.171,22696.85106,13745.12195,13993.54839
3/8/2017 3:20,10.29,84.8,0.081,0.037,0.141,22672.34043,13800,14028.3871
3/8/2017 3:30,10.38,85,0.078,0.066,0.111,22684.59574,13393.90244,13976.12903
3/8/2017 3:40,10.32,84.9,0.073,0.029,0.133,22672.34043,13510.97561,14005.16129
3/8/2017 3:50,10.59,85.1,0.075,0.062,0.141,22623.31915,13456.09756,13981.93548
3/8/2017 4:00,10.59,84.5,0.072,0.062,0.133,22745.87234,13642.68293,13952.90323
3/8/2017 4:10,10.53,84.4,0.073,0.099,0.104,23015.48936,13401.21951,13987.74194
3/8/2017 4:20,10.43,84.3,0.073,0.022,0.141,23089.02128,13503.65854,14080.64516
3/8/2017 4:30,10.32,84.9,0.076,0.055,0.1,23260.59574,13660.97561,14121.29032
3/8/2017 4:40,10.62,84.8,0.079,0.07,0.119,23260.59574,13876.82927,14161.93548
3/8/2017 4:50,10.69,84.2,0.076,0.062,0.145,23407.65957,13737.80488,14190.96774
3/8/2017 5:00,10.61,84,0.071,0.026,0.13,23701.78723,13913.41463,14324.51613
3/8/2017 5:10,10.69,84.1,0.072,0.059,0.171,24731.23404,14436.58537,14730.96774
3/8/2017 5:20,10.92,83.9,0.071,0.062,0.137,25147.91489,14743.90244,14649.67742
3/8/2017 5:30,10.95,83.3,0.076,0.037,0.189,24694.46809,14502.43902,14446.45161
3/8/2017 5:40,10.79,83.5,0.072,0.066,0.104,24326.80851,14367.07317,14347.74194
3/8/2017 5:50,10.84,83.6,0.074,0.066,0.093,24412.59574,14502.43902,14266.45161
3/8/2017 6:00,10.72,83.4,0.072,0.037,0.141,23836.59574,14260.97561,13929.67742
3/8/2017 6:10,10.79,83.8,0.072,0.029,0.171,23162.55319,13756.09756,13453.54839
3/8/2017 6:20,10.77,83.2,0.074,0.055,0.145,22635.57447,13606.09756,12878.70968
3/8/2017 6:30,10.63,83.2,0.075,0.055,0.145,22206.6383,13580.4878,11792.90323
3/8/2017 6:40,10.57,83.3,0.073,0.04,0.13,21814.46809,13287.80488,10991.6129
3/8/2017 6:50,10.55,83.5,0.074,0.051,0.137,21740.93617,13375.60976,10445.80645
3/8/2017 7:00,10.7,83.2,0.077,0.044,0.145,22464,13986.58537,10451.6129
3/8/2017 7:10,10.66,82.7,0.076,0.073,0.13,23150.29787,14520.73171,10829.03226
3/8/2017 7:20,10.97,82.4,0.077,0.373,0.4,23652.76596,15040.2439,11148.3871
3/8/2017 7:30,10.92,81.1,0.077,2.104,2.025,23848.85106,15043.90244,11049.67742
3/8/2017 7:40,10.93,80.7,0.076,3.502,3.341,24069.44681,14773.17073,10991.6129
3/8/2017 7:50,11.07,80.4,0.077,7.79,7.49,24216.51064,14904.87805,10887.09677
3/8/2017 8:00,11.21,79.8,0.073,13.58,12.96,25062.12766,15226.82927,10980
3/8/2017 8:10,11.4,79.4,0.076,21.45,20.62,25699.40426,15932.92683,11223.87097
3/8/2017 8:20,11.64,78.5,0.074,27.83,26.79,26312.17021,16210.97561,11438.70968
3/8/2017 8:30,11.75,77.7,0.072,35.51,34.17,26986.21277,16737.80488,11717.41935
3/8/2017 8:40,11.88,77.4,0.075,47.33,45.29,27819.57447,17151.21951,11961.29032
3/8/2017 8:50,12.16,77,0.079,74.3,71.6,28358.80851,17392.68293,12181.93548
3/8/2017 9:00,12.41,75.7,0.075,86.5,82.7,28554.89362,17575.60976,12321.29032
3/8/2017 9:10,12.84,75.6,0.077,103.9,97.4,29596.59574,18102.43902,12745.16129
3/8/2017 9:20,13.43,74.1,0.074,125.4,116.1,30025.53191,18589.02439,13035.48387
3/8/2017 9:30,13.72,72,0.075,235.9,212.7,30319.65957,18804.87805,13343.22581
3/8/2017 9:40,14.14,71,0.073,351.7,326,30638.29787,19035.36585,13563.87097
3/8/2017 9:50,14.41,70.1,0.075,444,425.8,31336.85106,19562.19512,13993.54839
3/8/2017 10:00,14.68,69.39,0.076,385.8,365.5,31251.06383,19745.12195,14185.16129
3/8/2017 10:10,14.95,69.33,0.076,474,427.6,31998.6383,19854.87805,14452.25806
3/8/2017 10:20,14.91,68.49,0.076,352.9,299.9,32084.42553,20107.31707,14667.09677
3/8/2017 10:30,14.86,68.62,0.074,412.3,308.8,32991.31915,20381.70732,14765.80645
3/8/2017 10:40,15.02,68.72,0.077,573.1,367.5,32121.19149,21358.53659,14986.45161
3/8/2017 10:50,15.05,67.59,0.075,485.1,274.3,33395.74468,20828.04878,15305.80645
3/8/2017 11:00,15.2,66.72,0.076,600,213.5,33555.06383,20912.19512,15445.16129
3/8/2017 11:10,15.47,66.66,0.074,613,144.7,34241.3617,21237.80488,15723.87097
3/8/2017 11:20,15.52,65.49,0.075,634,128.7,35748.76596,20202.43902,15596.12903
3/8/2017 11:30,15.56,65.82,0.071,649.5,122.7,36765.95745,19496.34146,15729.67742
3/8/2017 11:40,15.72,65.49,0.075,664.7,103.9,36876.25532,19518.29268,15683.22581
3/8/2017 11:50,15.69,66.19,0.076,680.3,88.3,37035.57447,19510.97561,15938.70968
3/8/2017 12:00,15.69,65.59,0.932,696.6,82.5,37047.82979,19521.95122,16095.48387
3/8/2017 12:10,15.72,66.12,3.627,713,85.6,37133.61702,19891.46341,16147.74194
3/8/2017 12:20,15.77,66.29,0.075,738,101,37219.40426,19836.58537,16298.70968
3/8/2017 12:30,15.93,65.59,0.076,733,187.2,37452.25532,19847.56098,16490.32258
3/8/2017 12:40,15.74,66.25,0.075,623.5,269.6,37292.93617,19767.07317,16618.06452
3/8/2017 12:50,15.87,66.29,0.074,559.3,308.2,37341.95745,19756.09756,16565.80645
3/8/2017 13:00,15.62,66.99,0.073,444,310.2,36913.02128,19858.53659,16571.6129
3/8/2017 13:10,15.72,67.29,0.075,499.6,359.3,37219.40426,19796.34146,16786.45161
3/8/2017 13:20,15.75,68.56,0.075,433.9,386.2,37047.82979,19521.95122,16856.12903
3/8/2017 13:30,15.74,68.09,0.077,433.1,382.3,37023.31915,19302.43902,16687.74194
3/8/2017 13:40,15.45,69.06,0.072,378.6,350.4,37035.57447,19284.14634,16769.03226
3/8/2017 13:50,15.38,68.86,0.075,378.4,355.2,36667.91489,19284.14634,16403.22581
3/8/2017 14:00,15.29,68.72,0.071,388,367.1,36373.78723,19371.95122,16281.29032
3/8/2017 14:10,15.34,68.66,0.073,367.4,351,36435.06383,19595.12195,16176.77419
3/8/2017 14:20,15.38,68.06,0.077,356.5,341.3,36520.85106,19269.5122,16089.67742
3/8/2017 14:30,15.41,67.09,0.071,350.1,335.8,36373.78723,18885.36585,16002.58065
3/8/2017 14:40,15.46,66.92,0.074,303.3,292.4,36251.23404,19145.12195,15892.25806
3/8/2017 14:50,15.56,66.86,0.074,289.9,279.9,36067.40426,19221.95122,15898.06452
3/8/2017 15:00,15.4,67.76,0.077,271.2,261.8,35859.06383,19265.85366,15741.29032
3/8/2017 15:10,15.46,67.09,0.076,256.4,247.7,35613.95745,19280.4878,15671.6129
3/8/2017 15:20,15.31,67.42,0.074,245,236.7,35479.14894,19404.87805,15729.67742
3/8/2017 15:30,15.17,68.02,0.075,229.9,221.8,35123.74468,19434.14634,15677.41935
3/8/2017 15:40,15.15,68.09,0.073,222.1,214.3,35123.74468,19335.36585,15549.67742
3/8/2017 15:50,15.25,67.56,0.071,222.4,214.1,35086.97872,19031.70732,15555.48387
3/8/2017 16:00,15.18,67.42,0.074,214.3,206.1,34670.29787,18746.34146,15468.3871
3/8/2017 16:10,15.09,68.32,0.074,216.1,207,34731.57447,18793.90244,15456.77419
3/8/2017 16:20,15.15,68.29,0.075,216.9,207.9,34694.80851,18706.09756,15427.74194
3/8/2017 16:30,15.17,68.16,0.075,218.9,209.5,34486.46809,18771.95122,15224.51613
3/8/2017 16:40,15.21,68.16,0.073,204.7,196.3,33677.61702,18618.29268,15532.25806
3/8/2017 16:50,15.19,68.79,0.072,188.9,181.3,33885.95745,18508.53659,15067.74194
3/8/2017 17:00,15.21,69.36,0.074,163.4,157.1,33812.42553,18109.7561,15590.32258
3/8/2017 17:10,15.07,69.16,0.07,145,139.6,33726.6383,18263.41463,15509.03226
3/8/2017 17:20,15.01,68.69,0.071,135,129.8,33934.97872,18051.21951,15450.96774
3/8/2017 17:30,15.08,68.66,0.073,121.3,116.3,33898.21277,18270.73171,15648.3871
3/8/2017 17:40,15.04,69.36,0.073,121.7,117.1,34106.55319,18578.04878,15874.83871
3/8/2017 17:50,15.08,70,0.074,120.9,115.8,34363.91489,18643.90244,16269.67742
3/8/2017 18:00,15.01,70.5,0.074,106.7,101.8,34731.57447,18932.92683,17425.16129
3/8/2017 18:10,15,70.6,0.072,110,108,35981.61702,19862.19512,19010.32258
3/8/2017 18:20,14.98,71.4,0.073,85.2,82.8,38690.04255,21164.63415,21634.83871
3/8/2017 18:30,14.92,71.8,0.074,95,97.5,42293.10638,22960.97561,23463.87097
3/8/2017 18:40,14.91,71.7,0.075,88.4,95,44866.7234,24589.02439,24247.74194
3/8/2017 18:50,14.76,72.6,0.072,61.4,66.82,44548.08511,26312.19512,24590.32258
3/8/2017 19:00,14.54,73.4,0.074,31.9,33.87,44499.06383,26619.5122,24776.12903
3/8/2017 19:10,14.36,74.2,0.074,10.74,10.32,44523.57447,26743.90244,24880.64516
3/8/2017 19:20,14.25,74.5,0.071,3.985,3.745,44597.10638,26608.53659,24903.87097
3/8/2017 19:30,14.18,74.8,0.073,1.098,1.09,46165.78723,24954.87805,24752.90323
3/8/2017 19:40,14.13,75,0.075,0.212,0.222,46435.40426,24252.43902,24607.74194
3/8/2017 19:50,14.01,75.6,0.075,0.066,0.1,46472.17021,23842.68293,24578.70968
3/8/2017 20:00,13.62,77,0.073,0.033,0.093,45994.21277,23864.63415,24932.90323
3/8/2017 20:10,13.05,78,0.075,0.048,0.119,46766.29787,23974.39024,25229.03226
3/8/2017 20:20,12.63,79.3,0.075,0.044,0.085,46803.06383,23952.43902,25246.45161
3/8/2017 20:30,12.46,81,0.074,0.044,0.111,46766.29787,24073.17073,25176.77419
3/8/2017 20:40,12.08,81.2,0.073,0.048,0.119,46594.7234,23780.4878,25188.3871
3/8/2017 20:50,11.98,82,0.072,0.044,0.13,45712.34043,23678.04878,25165.16129
3/8/2017 21:00,12.02,82.4,0.077,0.029,0.133,44805.44681,23579.26829,24990.96774
3/8/2017 21:10,11.82,82.9,0.077,0.044,0.1,44719.65957,23286.58537,24752.90323
3/8/2017 21:20,11.72,83.4,0.074,0.051,0.07,44756.42553,23004.87805,24590.32258
3/8/2017 21:30,11.56,83.8,0.069,0.033,0.141,44327.48936,22635.36585,24520.64516
3/8/2017 21:40,11.44,84.1,0.075,0.062,0.115,43800.51064,22536.58537,24404.51613
3/8/2017 21:50,11.5,84.4,0.079,0.029,0.152,43494.12766,22371.95122,24218.70968
3/8/2017 22:00,11.61,84.8,0.074,0.026,0.115,43432.85106,22046.34146,24079.35484
3/8/2017 22:10,11.56,84.7,0.073,0.033,0.111,42293.10638,21285.36585,23696.12903
3/8/2017 22:20,11.38,84.9,0.074,0.018,0.115,41214.6383,20992.68293,23376.77419
3/8/2017 22:30,11.31,85.2,0.072,0.022,0.145,40883.74468,20692.68293,22923.87097
3/8/2017 22:40,11.22,85.6,0.072,0.055,0.096,38592,21760.97561,22459.35484
3/8/2017 22:50,11.21,85.7,0.073,0.033,0.122,37268.42553,22167.07317,21849.67742
3/8/2017 23:00,11.29,85.9,0.069,0.029,0.1,35822.29787,21610.97561,21106.45161
3/8/2017 23:10,11.18,85.8,0.071,0.022,0.171,35209.53191,21054.87805,20665.16129
3/8/2017 23:20,11.26,86.2,0.073,0.033,0.093,33518.29787,20378.04878,20032.25806
3/8/2017 23:30,11.36,86.1,0.082,0.037,0.119,32562.38298,19880.4878,19637.41935
3/8/2017 23:40,11.4,85.8,0.069,0.048,0.119,31851.57447,19551.21951,19207.74194
3/8/2017 23:50,11.35,85.8,0.076,0.04,0.133,31067.23404,18834.14634,18847.74194
3/9/2017 0:00,11.38,86,0.075,0.044,0.141,29829.44681,17857.31707,18209.03226
3/9/2017 0:10,11.48,85.9,0.075,0.033,0.152,29241.19149,17341.46341,17837.41935
3/9/2017 0:20,11.46,86,0.075,0.04,0.119,28775.48936,16939.02439,17419.35484
3/9/2017 0:30,11.57,86.3,0.079,0.04,0.126,28076.93617,16489.02439,17123.22581
3/9/2017 0:40,11.65,86,0.076,0.04,0.122,27562.21277,16284.14634,16809.67742
3/9/2017 0:50,11.67,86,0.076,0.033,0.122,26900.42553,16013.41463,16403.22581
3/9/2017 1:00,11.51,85.9,0.072,0.055,0.115,26545.02128,15409.7561,16124.51613
3/9/2017 1:10,11.57,86,0.08,0.018,0.108,26152.85106,15109.7561,16054.83871
3/9/2017 1:20,11.72,86.3,0.082,0.051,0.141,25625.87234,15000,15845.80645
3/9/2017 1:30,12.05,86.4,0.077,0.037,0.185,25417.53191,14890.2439,15578.70968
3/9/2017 1:40,12.09,85.7,0.078,0.044,0.126,24890.55319,14542.68293,15352.25806
3/9/2017 1:50,12.03,85.9,0.075,0.062,0.145,24645.44681,14462.19512,14980.64516
3/9/2017 2:00,12.14,85.8,0.076,0.037,0.122,24449.3617,14308.53659,14934.19355
3/9/2017 2:10,12.19,85.8,0.073,0.048,0.078,24277.78723,14045.12195,14754.19355
3/9/2017 2:20,12.26,85.5,0.075,0.066,0.111,23787.57447,13821.95122,14632.25806
3/9/2017 2:30,12.28,85.5,0.073,0.044,0.141,23701.78723,13825.60976,14521.93548
3/9/2017 2:40,12.28,85.3,0.077,0.051,0.119,23566.97872,13650,14440.64516
3/9/2017 2:50,12.29,85.2,0.073,0.04,0.108,23370.89362,13800,14510.32258
3/9/2017 3:00,12.34,85.3,0.076,0.055,0.163,23272.85106,13547.56098,14533.54839
3/9/2017 3:10,12.35,85.1,0.078,0.033,0.137,23297.3617,13565.85366,14463.87097
3/9/2017 3:20,12.37,85,0.077,0.062,0.185,23334.12766,13470.73171,14510.32258
3/9/2017 3:30,12.39,84.9,0.078,0.059,0.133,23101.2766,13554.87805,14458.06452
3/9/2017 3:40,12.44,84.8,0.077,0.048,0.13,22868.42553,13386.58537,14341.93548
3/9/2017 3:50,12.44,84.7,0.078,0.055,0.193,22880.68085,13313.41463,14202.58065
3/9/2017 4:00,12.41,84.4,0.077,0.062,0.156,22684.59574,13404.87805,14127.09677
3/9/2017 4:10,12.41,84.4,0.081,0.048,0.122,22709.10638,13540.2439,14208.3871
3/9/2017 4:20,12.46,84.3,0.082,0.04,0.152,22954.21277,13364.63415,14225.80645
3/9/2017 4:30,12.4,84.2,0.081,0.029,0.163,23101.2766,13371.95122,14179.35484
3/9/2017 4:40,12.32,84.2,0.082,0.055,0.133,23076.76596,13525.60976,14295.48387
3/9/2017 4:50,12.22,84.2,0.081,0.051,0.156,23040,13723.17073,14272.25806
3/9/2017 5:00,12.15,84.4,0.08,0.04,0.152,23089.02128,13832.92683,14458.06452
3/9/2017 5:10,12.2,84.5,0.082,0.048,0.159,24057.19149,14231.70732,14910.96774
3/9/2017 5:20,12.16,84.6,0.081,0.026,0.178,24155.23404,14429.26829,14742.58065
3/9/2017 5:30,12.14,84.6,0.078,0.04,0.167,23959.14894,14297.56098,14521.93548
3/9/2017 5:40,12.15,84.8,0.078,0.051,0.119,23824.34043,14301.21951,14452.25806
3/9/2017 5:50,12.13,84.6,0.078,0.059,0.13,23934.6383,14418.29268,14429.03226
3/9/2017 6:00,12.06,84.8,0.081,0.055,0.122,23358.6383,13939.02439,14272.25806
3/9/2017 6:10,12.1,84.9,0.078,0.048,0.141,22856.17021,13492.68293,13981.93548
3/9/2017 6:20,12.16,84.8,0.08,0.044,0.159,22035.06383,13456.09756,13343.22581
3/9/2017 6:30,12.19,84.8,0.081,0.037,0.126,21397.78723,13247.56098,12303.87097
3/9/2017 6:40,12.16,85.1,0.078,0.048,0.122,21275.23404,13075.60976,11630.32258
3/9/2017 6:50,12.1,85.1,0.078,0.059,0.137,21777.70213,13258.53659,11026.45161
3/9/2017 7:00,12.09,85.2,0.078,0.048,0.13,22378.21277,13971.95122,10991.6129
3/9/2017 7:10,12.08,85.3,0.08,0.029,0.148,23076.76596,14575.60976,11374.83871
3/9/2017 7:20,12.04,85.3,0.081,0.161,0.308,23910.12766,15043.90244,11647.74194
3/9/2017 7:30,11.99,85.5,0.076,0.904,0.79,24290.04255,15153.65854,11485.16129
3/9/2017 7:40,12.01,85.6,0.077,2.558,2.507,24216.51064,14952.43902,11525.80645
3/9/2017 7:50,11.96,85.6,0.074,5.647,5.41,24290.04255,15252.43902,11461.93548
3/9/2017 8:00,11.95,85.8,0.076,9.16,8.65,25074.38298,15676.82927,11694.19355
3/9/2017 8:10,11.98,85.8,0.081,16.13,15.3,25687.14894,16068.29268,11868.3871
3/9/2017 8:20,12.07,85.9,0.083,25.21,24.05,26201.87234,16598.78049,12071.6129
3/9/2017 8:30,12.06,86,0.082,32.02,30.55,26753.3617,16880.4878,12263.22581
3/9/2017 8:40,12.08,86,0.088,36.46,34.42,27096.51064,17121.95122,12658.06452
3/9/2017 8:50,12.16,86,0.086,45.38,42.97,27709.2766,17586.58537,12832.25806
3/9/2017 9:00,12.18,86,0.089,59.69,56.66,28260.76596,18032.92683,13174.83871
3/9/2017 9:10,12.17,86,0.082,64.11,61,28444.59574,18391.46341,13441.93548
3/9/2017 9:20,12.21,85.9,0.085,65.74,62.38,29106.38298,18742.68293,13674.19355
3/9/2017 9:30,12.24,85.8,0.078,66.26,62.57,29645.61702,19028.04878,13964.51613
3/9/2017 9:40,12.39,85.7,0.076,81.1,77,29964.25532,19013.41463,14190.96774
3/9/2017 9:50,12.46,85.5,0.076,97.2,93.4,30319.65957,19313.41463,14132.90323
3/9/2017 10:00,12.48,85.5,0.078,107.4,102,30368.68085,19251.21951,14301.29032
3/9/2017 10:10,12.56,85.3,0.078,131.2,124.5,31030.46809,18826.82927,14556.77419
3/9/2017 10:20,12.63,85.3,0.078,162.6,154.3,31949.61702,19218.29268,14835.48387
3/9/2017 10:30,12.82,84.9,0.075,163.8,155.7,32243.74468,19562.19512,14986.45161
3/9/2017 10:40,12.92,84.7,0.078,201.1,192.6,32611.40426,19810.97561,15282.58065
